id,name,module,category,status,relationship,local_status,green_eligible,rustswitch_interface,differences,runtime_reason,runtime_scope,source_path,source_line,document_path,status_snapshot_scope,current_release_gate
registration:app:mod_dptools:stop:6670,stop,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6670,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:stop_displace_session:6815,stop_displace_session,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6815,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:stop_dtmf:6777,stop_dtmf,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6777,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:stop_dtmf_generate:6779,stop_dtmf_generate,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6779,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:stop_record_session:6806,stop_record_session,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6806,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:stop_tone_detect:6783,stop_tone_detect,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6783,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:stop_video_write_overlay:6803,stop_video_write_overlay,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6803,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:strftime:6666,strftime,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6666,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:system:6825,system,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6825,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:three_way:6774,three_way,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6774,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:tone_detect:6785,tone_detect,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6785,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:transfer:6653,transfer,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6653,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:transfer_vars:6761,transfer_vars,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6761,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:unbind_meta_app:6767,unbind_meta_app,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6767,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:unblock_dtmf:6770,unblock_dtmf,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6770,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:unhold:6650,unhold,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6650,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:unset:6706,unset,mod_dptools,fs_application,partial,direct_comparison,passed,True,sendmsg execute unset,"[""支持受限XML顺序调度和WAV；仍无全部参数、变量展开、完整文件后端及park抢占语义。"", ""真实结果及明确拒绝范围需结合运行证据查看。""]",源码集合与日志指纹均匹配；仅授予所列本地断言范围,两种UDP模式下普通变量unset删除的实际效果；不含全部原版变量容器,src/mod/applications/mod_dptools/mod_dptools.c,6706,api/dialplan-reference.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:unshift:6699,unshift,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6699,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:vad_test:6848,vad_test,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6848,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:verbose_events:6657,verbose_events,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6657,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:video_decode:6723,video_decode,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6723,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:video_refresh:6721,video_refresh,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6721,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:video_write_overlay:6804,video_write_overlay,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6804,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:wait_for_answer:6675,wait_for_answer,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6675,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:wait_for_silence:6836,wait_for_silence,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6836,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_dptools:wait_for_video_ready:6676,wait_for_video_ready,mod_dptools,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_dptools/mod_dptools.c,6676,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_easyroute:easyroute:408,easyroute,mod_easyroute,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_easyroute/mod_easyroute.c,408,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_enum:enum:916,enum,mod_enum,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_enum/mod_enum.c,916,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_erlang_event:erlang:1986,erlang,mod_erlang_event,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/event_handlers/mod_erlang_event/mod_erlang_event.c,1986,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_erlang_event:erlang_sendmsg:1988,erlang_sendmsg,mod_erlang_event,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/event_handlers/mod_erlang_event/mod_erlang_event.c,1988,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_esf:esf_page_group:568,esf_page_group,mod_esf,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_esf/mod_esf.c,568,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_event_socket:socket:1201,socket,mod_event_socket,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/event_handlers/mod_event_socket/mod_event_socket.c,1201,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fifo:fifo:4893,fifo,mod_fifo,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fifo/mod_fifo.c,4893,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fifo:fifo_track_call:4894,fifo_track_call,mod_fifo,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fifo/mod_fifo.c,4894,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsk:fsk_display:464,fsk_display,mod_fsk,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsk/mod_fsk.c,464,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsk:fsk_recv:462,fsk_recv,mod_fsk,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsk/mod_fsk.c,462,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsk:fsk_send:461,fsk_send,mod_fsk,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsk/mod_fsk.c,461,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsk:fsk_simplify:463,fsk_simplify,mod_fsk,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsk/mod_fsk.c,463,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsv:decode_video:1279,decode_video,mod_fsv,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsv/mod_fsv.c,1279,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsv:play_fsv:1276,play_fsv,mod_fsv,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsv/mod_fsv.c,1276,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsv:play_yuv:1278,play_yuv,mod_fsv,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsv/mod_fsv.c,1278,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_fsv:record_fsv:1277,record_fsv,mod_fsv,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_fsv/mod_fsv.c,1277,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_hash:hash:973,hash,mod_hash,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_hash/mod_hash.c,973,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_hiredis:hiredis_raw:441,hiredis_raw,mod_hiredis,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_hiredis/mod_hiredis.c,441,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_httapi:httapi:3262,httapi,mod_httapi,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_httapi/mod_httapi.c,3262,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_java:java:360,java,mod_java,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/languages/mod_java/modjava.c,360,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_lcr:lcr:2104,lcr,mod_lcr,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_lcr/mod_lcr.c,2104,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_loopback:unloop:1961,unloop,mod_loopback,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/endpoints/mod_loopback/mod_loopback.c,1961,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_lua:lua:689,lua,mod_lua,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/languages/mod_lua/mod_lua.cpp,689,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_managed:managed:368,managed,mod_managed,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/languages/mod_managed/mod_managed.cpp,368,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_nibblebill:nibblebill:1052,nibblebill,mod_nibblebill,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_nibblebill/mod_nibblebill.c,1052,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_osp:osplookup:2984,osplookup,mod_osp,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_osp/mod_osp.c,2984,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_osp:ospnext:2985,ospnext,mod_osp,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/applications/mod_osp/mod_osp.c,2985,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
registration:app:mod_perl:perl:528,perl,mod_perl,fs_application,not_implemented,no_compatible_entrypoint,not_run,False,未提供此 FreeSWITCH 注册入口,"[""注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。"", ""实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/mod/languages/mod_perl/mod_perl.c,528,freeswitch-compatibility/05-api-contracts.md,historical_runtime_snapshot,blocked
